"app_user"	"tablename"
"dnd_app_user"	"eqms_pnd_end_user_chosen_requirements_history"
"dnd_app_user"	"eqms_pnd_item_lk"
"dnd_app_user"	"eqms_pnd_items"
"dnd_app_user"	"eqms_pnd_items_history"
"dnd_app_user"	"eqms_pnd_requirement"
"dnd_app_user"	"eqms_pnd_requirement_history"
"dnd_app_user"	"eqms_pnd_review_report"
"dnd_app_user"	"eqms_pnd_review_report_breakdown"
"dnd_app_user"	"eqms_pnd_review_report_breakdown_history"
"dnd_app_user"	"eqms_pnd_review_report_conclusion"
"dnd_app_user"	"eqms_pnd_review_report_conclusion_history"
"dnd_app_user"	"eqms_pnd_review_report_history"
"dnd_app_user"	"eqms_pnd_review_required_approval_details"
"dnd_app_user"	"eqms_pnd_review_required_approval_details_history"
"dnd_app_user"	"eqms_pnd_specification"
"dnd_app_user"	"eqms_pnd_specification_history"
"dnd_app_user"	"eqms_pnd_specification_review"
"dnd_app_user"	"eqms_pnd_specification_review_history"
"dnd_app_user"	"eqms_pnd_supporting_documents"
"dnd_app_user"	"eqms_pnd_supporting_documents_history"
"dnd_app_user"	"eqms_pnd_text_requirements"
"dnd_app_user"	"eqms_pnd_text_requirements_history"
"dnd_app_user"	"eqms_pre_design_transfer_documents"
"dnd_app_user"	"eqms_pre_design_transfer_documents_history"
"dnd_app_user"	"eqms_product_applicable_clause"
"dnd_app_user"	"eqms_product_applicable_clause_history"
"dnd_app_user"	"eqms_product_default_applicable_specification"
"dnd_app_user"	"eqms_product_default_applicable_specification_history"
"dnd_app_user"	"eqms_product_default_design_transfer_document"
"dnd_app_user"	"eqms_product_functional_blocks"
"dnd_app_user"	"eqms_product_functional_blocks_history"
"dnd_app_user"	"eqms_product_functional_subblocks"
"dnd_app_user"	"eqms_product_functional_subblocks_history"
"dnd_app_user"	"eqms_product_group_lk_history"
"dnd_app_user"	"eqms_product_life_declaration"
"dnd_app_user"	"eqms_product_life_declaration_history"
"dnd_app_user"	"eqms_product_market"
"dnd_app_user"	"eqms_product_market_history"
"dnd_app_user"	"eqms_product_need_document"
"dnd_app_user"	"eqms_product_need_document_history"
"dnd_app_user"	"eqms_product_need_document_review_report"
"dnd_app_user"	"eqms_product_need_document_review_report_conclusion"
"dnd_app_user"	"eqms_product_need_document_review_report_conclusion_history"
"dnd_app_user"	"eqms_product_need_document_review_report_history"
"dnd_app_user"	"eqms_product_quality_objective"
"dnd_app_user"	"eqms_product_quality_objective_history"
"dnd_app_user"	"eqms_product_realization_plan"
"dnd_app_user"	"eqms_product_realization_plan_history"
"dnd_app_user"	"eqms_product_realization_stage_process"
"dnd_app_user"	"eqms_product_realization_stage_process_history"
"dnd_app_user"	"eqms_product_regulations"
"dnd_app_user"	"eqms_product_regulations_history"
"dnd_app_user"	"eqms_project"
"dnd_app_user"	"eqms_project_applicable_specification"
"dnd_app_user"	"eqms_project_applicable_specification_history"
"dnd_app_user"	"eqms_project_build_stage_order"
"dnd_app_user"	"eqms_project_build_stage_order_history"
"dnd_app_user"	"eqms_project_build_stages"
"dnd_app_user"	"eqms_project_build_stages_history"
"dnd_app_user"	"eqms_project_concept"
"dnd_app_user"	"eqms_project_concept_history"
"dnd_app_user"	"eqms_project_concept_supporting_files"
"dnd_app_user"	"eqms_project_concept_supporting_files_history"
"dnd_app_user"	"eqms_project_design_input_gathering"
"dnd_app_user"	"eqms_project_design_input_gathering_history"
"dnd_app_user"	"eqms_project_design_team_member"
"dnd_app_user"	"eqms_project_design_team_member_history"
"dnd_app_user"	"eqms_project_design_team_member_selection"
"dnd_app_user"	"eqms_project_design_team_member_selection_history"
"dnd_app_user"	"eqms_project_design_team_other_member"
"dnd_app_user"	"eqms_project_design_team_other_member_history"
"dnd_app_user"	"eqms_project_design_team_stages_mapper"
"dnd_app_user"	"eqms_project_design_team_stages_mapper_history"
"dnd_app_user"	"eqms_project_design_transfer_plan"
"dnd_app_user"	"eqms_project_design_transfer_plan_history"
"dnd_app_user"	"eqms_project_dig_models"
"dnd_app_user"	"eqms_project_dig_models_history"
"dnd_app_user"	"eqms_project_dir_traceability_applicability"
"dnd_app_user"	"eqms_project_dir_traceability_applicability_history"
"dnd_app_user"	"eqms_project_documents"
"dnd_app_user"	"eqms_project_documents_history"
"dnd_app_user"	"eqms_project_history"
"dnd_app_user"	"eqms_project_market_research_study"
"dnd_app_user"	"eqms_project_market_research_study_history"
"dnd_app_user"	"eqms_project_plan"
"dnd_app_user"	"eqms_project_plan_design_review"
"dnd_app_user"	"eqms_project_plan_design_review_history"
"dnd_app_user"	"eqms_project_plan_equipment"
"dnd_app_user"	"eqms_project_plan_equipment_history"
"dnd_app_user"	"eqms_project_plan_history"
"dnd_app_user"	"eqms_project_plan_markets"
"dnd_app_user"	"eqms_project_plan_markets_history"
"dnd_app_user"	"eqms_project_plan_procedure_reference"
"dnd_app_user"	"eqms_project_plan_procedure_reference_history"
"dnd_app_user"	"eqms_project_plan_procedures"
"dnd_app_user"	"eqms_project_plan_procedures_history"
"dnd_app_user"	"eqms_project_plan_schedule"
"dnd_app_user"	"eqms_project_plan_schedule_history"
"dnd_app_user"	"eqms_project_plan_stagewise_deliverable"
"dnd_app_user"	"eqms_project_plan_stagewise_deliverable_history"
"dnd_app_user"	"eqms_project_plan_tool"
"dnd_app_user"	"eqms_project_plan_tool_history"
"dnd_app_user"	"eqms_project_plan_validation_method"
"dnd_app_user"	"eqms_project_plan_validation_method_history"
"dnd_app_user"	"eqms_project_plan_verification_method"
"dnd_app_user"	"eqms_project_plan_verification_method_history"
"dnd_app_user"	"eqms_project_product_variants"
"dnd_app_user"	"eqms_project_product_variants_history"
"dnd_app_user"	"eqms_project_quality_plan"
"dnd_app_user"	"eqms_project_quality_plan_history"
"dnd_app_user"	"eqms_project_quality_reports"
"dnd_app_user"	"eqms_project_quality_reports_history"
"dnd_app_user"	"eqms_project_quality_reports_supporting_file"
"dnd_app_user"	"eqms_project_quality_reports_supporting_file_history"
"dnd_app_user"	"eqms_project_quality_specifications"
"dnd_app_user"	"eqms_project_quality_specifications_history"
"dnd_app_user"	"eqms_project_stage_activity"
"dnd_app_user"	"eqms_project_stage_activity_history"
"dnd_app_user"	"eqms_regulation"
"dnd_app_user"	"eqms_regulation_history"
"dnd_app_user"	"eqms_regulation_standard"
"dnd_app_user"	"eqms_regulation_standard_clause"
"dnd_app_user"	"eqms_regulation_standard_clause_history"
"dnd_app_user"	"eqms_regulation_standard_history"
"dnd_app_user"	"eqms_report_type_lk"
"dnd_app_user"	"eqms_target_audience_type_lk"
"dnd_app_user"	"eqms_usability_type"
"dnd_app_user"	"eqms_use_environment_lk"
"dnd_app_user"	"eqms_assembly_type_lk"
"dnd_app_user"	"eqms_bom_publish_status_lk"
"dnd_app_user"	"eqms_bom_type_lk"
"dnd_app_user"	"eqms_context_types"
"dnd_app_user"	"eqms_entity_template"
"dnd_app_user"	"eqms_form_draft_supporting_files"
"dnd_app_user"	"eqms_form_drafts"
"dnd_app_user"	"eqms_menu_lk"
"dnd_app_user"	"eqms_module"
"dnd_app_user"	"eqms_month_lk"
"dnd_app_user"	"eqms_nomenclature_category"
"dnd_app_user"	"eqms_object_project_instance"
"dnd_app_user"	"eqms_object_project_instance_history"
"dnd_app_user"	"eqms_organization"
"dnd_app_user"	"eqms_organization_department"
"dnd_app_user"	"eqms_organization_department_history"
"dnd_app_user"	"eqms_organization_employee"
"dnd_app_user"	"eqms_organization_product"
"dnd_app_user"	"eqms_organization_product_history"
"dnd_app_user"	"eqms_organization_role_lk"
"dnd_app_user"	"eqms_organization_site"
"dnd_app_user"	"eqms_organization_site_history"
"dnd_app_user"	"eqms_part_component_type_lk"
"dnd_app_user"	"eqms_part_quantity_type_lk"
"dnd_app_user"	"eqms_part_type_lk"
"dnd_app_user"	"eqms_product_category_lk"
"dnd_app_user"	"eqms_product_group_lk"
"dnd_app_user"	"eqms_product_subtype_lk"
"dnd_app_user"	"eqms_product_type_lk"
"dnd_app_user"	"eqms_product_variants"
"dnd_app_user"	"eqms_product_variants_history"
"dnd_app_user"	"eqms_reg_country_lk"
"dnd_app_user"	"eqms_responsibility_lk"
"dnd_app_user"	"eqms_roles_lk"
"dnd_app_user"	"eqms_selection_lk"
"dnd_app_user"	"eqms_tool_category_lk"
"dnd_app_user"	"eqms_tool_item"
"dnd_app_user"	"eqms_tool_item_history"
"dnd_app_user"	"eqms_tools"
"dnd_app_user"	"eqms_tools_history"
"dnd_app_user"	"eqms_unit_lk"
"dnd_app_user"	"eqms_unit_lk_history"
"dnd_app_user"	"eqms_user_roles"
"dnd_app_user"	"eqms_users"
"dnd_app_user"	"eqms_year_lk"
"dnd_app_user"	"eqms_jig_item"
"dnd_app_user"	"eqms_equipment_category_lk"
"dnd_app_user"	"eqms_part_purchase_type_lk"
"dnd_app_user"	"eqms_equipment_item"
"dnd_app_user"	"eqms_part_category"
"dnd_app_user"	"eqms_part_lk"
"dnd_app_user"	"eqms_part_lk_history"
"dnd_app_user"	"eqms_verification_result_lk"
"dnd_app_user"	"eqms_project_instance"
"dnd_app_user"	"eqms_workflow_task_status"
"hrcs_app_user"	"eqms_form"
"hrcs_app_user"	"eqms_form_menu_mapping"
"hrcs_app_user"	"eqms_object"
"hrcs_app_user"	"eqms_object_context"
"hrcs_app_user"	"eqms_document_template"
"hrcs_app_user"	"eqms_document_template_form_mapping"
"hrcs_app_user"	"eqms_document_template_type_lk"
"hrcs_app_user"	"eqms_employee_status_lk"
"hrcs_app_user"	"eqms_hr_add_employee_training_needs"
"hrcs_app_user"	"eqms_hr_add_employee_training_needs_history"
"hrcs_app_user"	"eqms_hr_add_employee_training_supporting_document"
"hrcs_app_user"	"eqms_hr_add_employee_training_supporting_document_history"
"hrcs_app_user"	"eqms_hr_candidate_evalution"
"hrcs_app_user"	"eqms_hr_candidate_evalution_history"
"hrcs_app_user"	"eqms_hr_candidate_evalution_skill_set"
"hrcs_app_user"	"eqms_hr_candidate_evalution_supporting_files"
"hrcs_app_user"	"eqms_hr_candidate_interviewer"
"hrcs_app_user"	"eqms_hr_employee_administrative_reports"
"hrcs_app_user"	"eqms_hr_employee_administrative_reports_history"
"hrcs_app_user"	"eqms_hr_employee_area_expertise_supporting_document"
"hrcs_app_user"	"eqms_hr_employee_area_expertise_supporting_document_history"
"hrcs_app_user"	"eqms_hr_employee_edu_qual_supporting_document"
"hrcs_app_user"	"eqms_hr_employee_edu_qual_supporting_document_history"
"hrcs_app_user"	"eqms_hr_employee_experience_supporting_document"
"hrcs_app_user"	"eqms_hr_employee_experience_supporting_document_history"
"hrcs_app_user"	"eqms_hr_employee_functional_reports"
"hrcs_app_user"	"eqms_hr_employee_functional_reports_history"
"hrcs_app_user"	"eqms_hr_employee_skill_set"
"hrcs_app_user"	"eqms_hr_employee_skill_set_history"
"hrcs_app_user"	"eqms_hr_employee_skill_supporting_document"
"hrcs_app_user"	"eqms_hr_employee_skill_supporting_document_history"
"hrcs_app_user"	"eqms_hr_employee_source_lk"
"hrcs_app_user"	"eqms_hr_employee_training_evaluation"
"hrcs_app_user"	"eqms_hr_employee_training_evaluation_history"
"hrcs_app_user"	"eqms_hr_employee_training_evaluation_supporting_files"
"hrcs_app_user"	"eqms_hr_employee_training_needs"
"hrcs_app_user"	"eqms_hr_employee_training_needs_history"
"hrcs_app_user"	"eqms_hr_employee_training_needs_mapper"
"hrcs_app_user"	"eqms_hr_employee_training_supporting_document"
"hrcs_app_user"	"eqms_hr_employment_type_lk"
"hrcs_app_user"	"eqms_hr_evalution_status_lk"
"hrcs_app_user"	"eqms_hr_health_checkup"
"hrcs_app_user"	"eqms_hr_health_checkup_com_dis_supporting_document"
"hrcs_app_user"	"eqms_hr_health_checkup_eye_test_supporting_document"
"hrcs_app_user"	"eqms_hr_health_checkup_history"
"hrcs_app_user"	"eqms_hr_health_checkup_vaccinations_supporting_document"
"hrcs_app_user"	"eqms_hr_induction_training"
