app_user,table,in_csv,in_sql,status
dnd_app_user,eqms_labelling_packaging_type_lk_history,YES,YES,MATCHED
dnd_app_user,eqms_license_initiation,YES,YES,MATCHED
dnd_app_user,eqms_license_initiation_history,YES,YES,MATCHED
dnd_app_user,eqms_license_status_lk,YES,YES,MATCHED
dnd_app_user,eqms_lifetime_calculation_criteria,YES,YES,MATCHED
dnd_app_user,eqms_lifetime_calculation_criteria_history,YES,YES,MATCHED
dnd_app_user,eqms_lifetime_calculation_criteria_supp_files,YES,YES,MATCHED
dnd_app_user,eqms_lifetime_calculation_criteria_supp_files_history,YES,YES,MATCHED
dnd_app_user,eqms_market,YES,YES,MATCHED
dnd_app_user,eqms_market_demography_category_lk,YES,YES,MATCHED
dnd_app_user,eqms_market_demography_sub_category_lk,YES,YES,MATCHED
dnd_app_user,eqms_market_research_study_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_market_research_study_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_market_segment_lk,YES,YES,MATCHED
dnd_app_user,eqms_menu_lk,YES,YES,MATCHED
dnd_app_user,eqms_module,YES,YES,MATCHED
dnd_app_user,eqms_month_lk,YES,YES,MATCHED
dnd_app_user,eqms_nomenclature_category,YES,YES,MATCHED
dnd_app_user,eqms_object,YES,YES,MATCHED
dnd_app_user,eqms_object_context,YES,YES,MATCHED
dnd_app_user,eqms_object_policy_mapper,YES,YES,MATCHED
dnd_app_user,eqms_object_policy_mapper_history,YES,YES,MATCHED
dnd_app_user,eqms_object_project_instance,YES,YES,MATCHED
dnd_app_user,eqms_object_project_instance_history,YES,YES,MATCHED
dnd_app_user,eqms_organization,YES,YES,MATCHED
dnd_app_user,eqms_organization_department,YES,YES,MATCHED
dnd_app_user,eqms_organization_department_history,YES,YES,MATCHED
dnd_app_user,eqms_organization_employee,YES,YES,MATCHED
dnd_app_user,eqms_organization_product,YES,YES,MATCHED
dnd_app_user,eqms_organization_product_history,YES,YES,MATCHED
